#chrom	start	end	freq
chr22	22735502	22773188	0.0083
chr22	22712265	23038160	0.0319
chr22	22758934	22764550	0.032
chr22	22711889	23247283	0.0064
chr22	22905011	22910023	0.0652
chr22	22922732	22930192	0.0847
chr22	22928313	22928429	0.3011
chr22	23016675	23107303	0.0253
chr22	23031339	23249272	0.0147
chr22	23074688	23099691	1
chr22	23099412	23104785	0.0073
chr22	23139389	23249016	0.0088
chr22	23181745	23255556	0.0093
chr22	23222695	23246911	0.1114
chr22	23230903	23249056	0.0645
chr22	23477045	23480592	0.1288
chr22	23477970	23480008	0.2289
chr22	23478587	23479213	0.1026
chr22	23576766	23577973	0.1322
chr22	23803474	23828812	0.2413
chr22	23844644	23845395	0.1753
chr22	23878654	23880331	0.009
chr22	23899445	23903442	0.1988
chr22	23901256	23902624	0.0273
chr22	23901429	23907777	0.1654
chr22	23959856	23965976	0.0417
chr22	23965943	23966366	0.0206
chr22	24025218	24027647	0.0985
chr22	24025598	24028416	0.7805
chr22	24025576	24029646	0.0117
chr22	24060756	24070692	0.0051
chr22	24194895	24200442	0.0093
chr22	24195818	24198517	0.6612
chr22	24268091	24344410	0.0209
chr22	24264725	24312789	0.0487
chr22	24273285	24297314	0.3353
chr22	24270126	24354406	0.0351
chr22	24273871	24403571	0.0055
chr22	24274143	24276849	0.0422
chr22	24274113	24285596	0.0621
chr22	24269430	24295903	0.0526
chr22	24276206	24279300	0.4506
chr22	24276849	24288077	0.0645
chr22	24281736	24297130	0.0986
chr22	24268091	24412114	0.011
chr22	24296028	24342338	0.0076
chr22	24313554	24322019	0.75
chr22	24312695	24341982	0.2204
chr22	24322314	24326106	0.75
chr22	24322915	24333476	0.6376
chr22	24328343	24350528	0.0313
chr22	24335114	24342345	0.0068
chr22	24321125	24404826	0.1447
chr22	24337295	24418441	0.0194
chr22	24343580	24367360	0.209
chr22	24347837	24353556	0.4
chr22	24356490	24366280	0.2182
chr22	24358572	24405222	0.0925
chr22	24361982	24366065	0.0597
chr22	24364568	24367535	0.1493
chr22	24364568	24404715	0.0153
chr22	24373819	24385474	0.4545
chr22	24390811	24406617	0.45
chr22	24633691	24675073	0.28
chr22	24644002	24663776	0.1045
chr22	24651532	24661635	0.0896
chr22	24668701	24677061	0.2208
chr22	24876397	24877104	0.097
chr22	24991682	25058202	0.2468
chr22	25003655	25024972	0.0732
chr22	25000720	25073295	0.0968
chr22	25195204	25197461	0.0141
chr22	25276959	25277493	0.048
chr22	25395967	25396512	0.007
chr22	25449387	25452738	0.1022
chr22	25575693	25576236	0.0206
chr22	25575969	25576056	0.0056
chr22	25628320	25628795	0.0309
chr22	25650176	25663984	0.25
chr22	25619034	26008103	0.0399
chr22	25656221	25735933	0.0052
chr22	25644827	25758941	0.0127
chr22	25637201	26010787	0.024
chr22	25698521	25698687	0.0167
chr22	25703077	25833299	0.0613
chr22	25744697	25745313	0.2784
chr22	25954985	25965135	0.1558
chr22	26891488	26891719	0.0104
chr22	27167322	27170415	0.1185
chr22	27423532	27423903	0.0206
chr22	27423578	27423806	0.0722
chr22	27423685	27423762	0.0309
chr22	27617047	27617270	0.025
chr22	27720707	27721425	0.0206
chr22	27796971	27797866	0.2371
chr22	27939813	27940010	0.0126
chr22	28130641	28132230	0.0352
chr22	28480596	28484599	0.0059
chr22	29058867	29066285	0.0645
chr22	29066121	29102976	0.32
chr22	29177124	29177837	0.0611
chr22	29383731	29387287	0.0051
chr22	29632923	29635606	0.2307
chr22	29679408	29681896	0.0507
chr22	29695786	29696251	0.1753
chr22	29783172	29794087	0.6
chr22	29784803	29789764	0.0313
chr22	29972097	29975435	0.0539
chr22	30170812	30171324	0.0095
chr22	30214186	30214655	0.1959
chr22	30243343	30243490	0.0406
chr22	30276811	30298761	0.0857
chr22	30335561	30337615	0.0326
chr22	30336304	30337198	0.1131
chr22	30453933	30470372	0.0645
chr22	31045411	31046322	0.0964
chr22	31419851	31420920	0.0307
chr22	31461316	31474550	0.0488
chr22	31774903	31782928	0.1124
chr22	31998223	32029556	0.0645
chr22	32036635	32039157	0.0625
chr22	32208476	32208938	0.0459
chr22	32403849	32405133	0.0261
chr22	32680334	32703283	0.0186
chr22	32701283	32701758	0.0592
chr22	32725789	32726992	0.0295
chr22	32798478	32798744	0.0996
chr22	33295759	33296090	0.3226
chr22	33662067	33665403	0.0335
chr22	33735879	33737076	0.0218
chr22	33740288	33741230	0.3711
chr22	33751586	33751833	0.2474
chr22	33755613	33760604	0.0818
chr22	33780019	33783932	0.507
chr22	33780294	33783500	0.0948
chr22	34069428	34070316	0.0619
chr22	34069846	34070005	0.0206
chr22	34076333	34076595	0.0284
chr22	34865151	34865435	0.0172
chr22	34900119	34901341	0.0468
chr22	35007821	35010849	0.0074
chr22	35106473	35117281	0.0051
chr22	35294385	35299784	0.7634
chr22	35458829	35459584	0.301
chr22	35644967	35646662	0.5117
chr22	35645119	35646117	0.0368
chr22	35645258	35646662	0.2143
chr22	35645497	35646117	0.4617
chr22	35752579	35762497	0.0072
chr22	36087514	36096356	0.0511
chr22	36091255	36097439	0.0206
chr22	36133470	36134273	0.0257
chr22	36476868	36481279	0.0086
chr22	36571864	36575266	0.0478
chr22	36612459	36616135	0.0053
chr22	36612821	36614502	0.1631
chr22	36798006	36798437	0.0139
chr22	36851660	36852957	0.0101
chr22	36942289	36950917	0.0354
chr22	36947114	36948283	0.0222
chr22	37127030	37127401	0.0292
chr22	37142295	37148372	0.6252
chr22	37143105	37144686	0.7991
chr22	37143357	37147806	0.0422
chr22	37143875	37147196	0.0203
chr22	37195994	37196521	0.0412
chr22	37438367	37438890	0.032
chr22	37744338	37750160	0.0355
chr22	37748394	37750293	0.0343
chr22	37905641	37906471	0.0185
chr22	37983065	37984481	0.0355
chr22	38625594	38626206	0.0391
chr22	38736572	38738083	0.0527
chr22	38738115	38739337	0.0156
chr22	38816423	38817170	0.0168
chr22	39044317	39044730	0.011
chr22	39291833	39307562	0.0078
chr22	39293058	39299500	0.3201
chr22	39295238	39296904	0.1749
chr22	39319745	39319800	0.0206
chr22	39346679	39395495	0.0408
chr22	39343845	39379392	0.0455
chr22	39360507	39362208	0.2398
chr22	39359915	39375307	0.0688
chr22	39374023	39375780	0.1643
chr22	39378405	39388783	1
chr22	39426703	39450999	0.0072
chr22	39469286	39469783	0.0641
chr22	39607548	39608062	0.3316
chr22	39722087	39723450	0.0268
chr22	39864621	39865203	0.0226
chr22	40592231	40600533	0.0051
chr22	40793949	40794949	0.0147
chr22	40794045	40795652	0.2159
chr22	40873077	40880977	0.0086
chr22	40935403	40935730	0.0197
chr22	41072801	41081100	0.008
chr22	41139535	41143514	0.3022
chr22	41420009	41423383	0.0133
chr22	42139628	42141134	0.0206
chr22	42140258	42141016	0.0393
chr22	42140471	42140857	0.27
chr22	42508651	42508898	0.0058
chr22	42515109	42515508	0.0309
chr22	42517258	42550520	0.0275
chr22	42517258	42537396	0.1002
chr22	42514890	42550520	0.0142
chr22	42520875	42534038	0.2232
chr22	42717306	42720441	0.0147
chr22	42745313	42746273	0.0437
chr22	42867898	42957821	0.0298
chr22	42879261	43005214	0.0077
chr22	42897270	42934462	0.0479
chr22	42933482	42954638	0.0052
chr22	42934177	42936426	0.067
chr22	42955531	42981573	0.0131
chr22	43098607	43099036	0.0592
chr22	43101374	43102383	0.3753
chr22	43292047	43292798	0.1753
chr22	43549133	43549842	0.0104
chr22	43549238	43549660	0.3469
chr22	43594738	43595763	0.07
chr22	43601440	43602067	0.0061
chr22	43676579	43677617	0.0294
chr22	43865625	43866471	0.0515
chr22	43895093	43895393	0.0643
chr22	43910983	43911111	0.0258
chr22	44026732	44027853	0.0152
chr22	44229947	44231719	0.0714
chr22	44379670	44382321	0.0164
chr22	44490371	44491032	0.0146
chr22	44508393	44512124	0.0825
chr22	44508394	44510211	0.1134
chr22	44564345	44566292	0.087
chr22	44658181	44662033	0.0056
chr22	44698536	44698827	0.0162
chr22	44702183	44702734	0.0608
chr22	44930926	44931900	0.0398
chr22	45015206	45015692	0.0052
chr22	45015339	45015980	0.0608
chr22	45048702	45049329	0.0309
chr22	45134832	45137481	0.0151
chr22	45134832	45138958	0.1644
chr22	45135829	45137741	0.0052
chr22	45209067	45209566	0.3196
chr22	45252290	45253123	0.1974
chr22	45279727	45280571	0.0825
chr22	45280182	45280452	0.1486
chr22	45300323	45300916	0.0682
chr22	45443353	45445202	0.0066
chr22	45488140	45488820	0.3814
chr22	45488410	45488496	0.0206
chr22	45554718	45559171	0.2391
chr22	45554766	45556800	0.0089
chr22	45624467	45625018	0.0703
chr22	45624758	45625186	0.0309
chr22	45653105	45657300	0.1865
chr22	45698239	45700160	0.0425
chr22	45723572	45724536	0.1031
chr22	45723857	45724229	0.0151
chr22	45874825	45875431	0.0185
chr22	45964298	45964826	0.0069
chr22	45964498	45964846	0.1488
chr22	45982825	45983678	0.2245
chr22	46252101	46405371	0.0645
chr22	46286325	46286674	0.0382
chr22	46348630	46349581	0.3918
chr22	46349014	46349135	0.0167
chr22	46348961	46349224	0.0532
chr22	46362854	46363633	0.134
chr22	46490802	46491843	0.009
chr22	46535015	46537497	0.24
chr22	46537262	46538020	0.0238
chr22	46562567	46566982	0.0057
chr22	46690148	46690554	0.0467
chr22	46962628	46962958	0.0616
chr22	46962753	46964259	0.1856
chr22	46991730	46995859	0.0056
chr22	47011488	47013644	0.0206
chr22	47027144	47028046	0.1898
chr22	47082788	47083462	0.3402
chr22	47254779	47256635	0.0976
chr22	47459379	47460421	0.5773
chr22	47459682	47460075	0.0206
chr22	47465387	47465783	0.0206
chr22	47465214	47466182	0.0185
chr22	47465623	47466271	0.0619
chr22	47557858	47558932	0.3196
chr22	47558259	47558378	0.0232
chr22	47567452	47567973	0.1546
chr22	47570980	47571439	0.0113
chr22	47585984	47588630	0.0114
chr22	47604701	47609511	0.1463
chr22	47607295	47609606	0.0147
chr22	47656359	47656856	0.3093
chr22	47685608	47686682	0.0133
chr22	47689104	47689576	0.0749
chr22	47696307	47697054	0.2844
chr22	47781594	47782544	0.0309
chr22	47781953	47782303	0.2344
chr22	47801267	47801638	0.3093
chr22	48645208	48645541	0.5645
chr22	48647276	48650148	1
chr22	48716038	48716217	0.0104
chr22	48740182	48740752	0.0499
chr22	48874886	48875327	0.0722
chr22	48874850	48875769	0.1237
chr22	48875139	48875369	0.0232
chr22	48891715	48892417	0.0619
chr22	48893354	48894129	0.0117
chr22	49002866	49003561	0.0641
chr22	49033886	49035259	0.0368
chr22	49062450	49065252	0.0714
chr22	49063438	49064665	0.1267
chr22	49077473	49078082	0.0116
chr22	49077605	49077963	0.4977
chr22	49131843	49132409	0.0722
chr22	49246796	49247632	0.0515
chr22	49247008	49247407	0.1798
chr22	49247222	49247468	0.0412
chr22	49300812	49300959	0.0137
chr22	49306255	49306742	0.0309
chr22	49355433	49356650	0.0062
chr22	49355530	49356100	0.1134
chr22	49355840	49356011	0.0206
chr22	49356002	49356619	0.0206
chr22	49380494	49394392	0.0463
chr22	49387618	49394311	0.0084
chr22	49401387	49401484	0.0302
chr22	49661306	49662341	0.1951
chr22	49709603	49713167	0.0118
chr22	49711597	49717436	0.0968
chr22	49715665	49718033	0.2029
chr22	49716278	49717642	0.018
chr22	49716751	49717406	0.0635
chr22	49716962	49717107	0.0081
chr22	49761301	49769900	0.0286
chr22	49779914	49782148	0.0309
chr22	49800414	49802063	0.102
chr22	49800919	49801710	0.0291
chr22	49826709	49827480	0.1377
chr22	49826977	49827332	0.007
chr22	49863064	49863879	0.0206
chr22	49863238	49863511	0.1488
chr22	49878203	49879003	0.0511
chr22	49878378	49878557	0.0825
chr22	50061212	50061792	0.4639
chr22	50250314	50250483	0.0058
chr22	50295038	50296515	0.0227
chr22	50301967	50302537	0.0448
chr22	50443008	50446442	0.0144
chr22	50464631	50465053	0.0877
chr22	50464739	50464927	0.0206
chr22	50467091	50467871	0.0488
chr22	50467082	50467871	0.0685
chr22	50499126	50499310	0.0071
chr22	50585625	50585984	0.5567
chr22	50606425	50607242	0.0309
chr22	50663777	50664277	0.0722
chr22	50781725	50787037	0.026
chr22	50781816	50785591	0.0477
chr22	50835976	50836377	0.0379
chr22	50870701	50873706	0.0976
chr22	50949649	50950217	0.0313
chr22	50975825	50976699	0.0456
chr22	51061529	51078951	0.0139
chr22	51082134	51082724	0.0321
chr22	51103692	51124800	0.0057
chr22	51119644	51121377	0.0237
chr3	170798	182779	0.0089
chr3	173712	178577	0.125
chr3	224615	237075	0.0851
chr3	228414	234877	0.2904
chr3	227319	234779	0.0102
chr3	229652	233469	0.2165
chr3	303399	304245	0.6341
chr3	523947	526042	0.0891
chr3	571730	572128	0.0093
chr3	611921	663701	0.1493
chr3	611991	663951	0.1163
chr3	661711	662032	0.08
chr3	853541	860996	0.0078
chr3	898901	903400	0.0488
chr3	982424	983100	0.0069
chr3	985730	996780	0.0109
chr3	1034997	1039699	0.0072
chr3	1044150	1046237	0.009
chr3	1144200	1144754	0.0126
chr3	1164095	1165290	0.0063
chr3	1365142	1367563	0.0976
chr3	1365560	1366835	0.0531
chr3	1629294	1629675	0.0412
chr3	1679824	1681276	0.3659
chr3	1682683	1694405	0.0077
chr3	1781984	1782293	0.0738
chr3	1781501	1789500	0.0131
chr3	1781882	1788552	0.9512
chr3	1805727	1806224	0.0104
chr3	1913086	1926283	0.1312
chr3	1917743	1923292	0.0453
chr3	1934876	1946496	0.0174
chr3	1987331	1988126	0.0133
chr3	2028285	2029287	0.0478
chr3	2305475	2312470	0.0225
chr3	2311409	2312114	0.0647
chr3	2311587	2311978	0.1237
chr3	2320435	2320889	0.0164
chr3	2426844	2427987	0.0117
chr3	2430827	2431258	0.3814
chr3	2495330	2496906	0.0053
chr3	2495708	2496402	0.0458
chr3	2632855	2633544	0.0052
chr3	2633027	2633380	0.1736
chr3	3014395	3015548	0.0121
chr3	3173187	3177140	0.0095
chr3	3480975	3482322	0.2857
chr3	3481000	3483375	0.1699
chr3	3587736	3594641	0.0052
chr3	3842226	3842360	0.0309
chr3	3873159	3873788	0.0692
chr3	3991152	4013890	0.0054
chr3	4066299	4070306	0.1154
chr3	4133878	4186408	0.0053
chr3	4191909	4204816	0.0346
chr3	4192619	4197015	0.0222
chr3	4398429	4400421	0.5102
chr3	4848525	4849194	0.2887
chr3	5039290	5040952	0.0059
chr3	5275678	5276015	0.1503
chr3	5281062	5281375	0.0278
chr3	5533023	5539308	0.1456
chr3	5535001	5542779	0.0183
chr3	5670320	5671038	0.0082
chr3	5830456	5830859	0.0412
chr3	5929527	5930751	0.034
chr3	5945602	5949124	0.0129
chr3	6213499	6242942	0.0107
chr3	6430197	6430497	0.1762
chr3	6430191	6430669	0.0151
chr3	6620516	6620732	0.0263
chr3	6649648	6655430	0.0794
chr3	6650667	6654402	0.0541
chr3	6700827	6701342	0.4037
chr3	7346971	7347434	0.3424
chr3	7399980	7402335	0.0842
chr3	7897951	7899273	0.0088
chr3	7905915	7906198	0.1064
chr3	8325589	8327822	0.1723
chr3	8325625	8326770	0.0446
chr3	8452266	8455244	1
chr3	8453453	8454426	0.0195
chr3	8601011	8601922	0.1806
chr3	8717886	8720102	0.0865
chr3	8718758	8724242	0.0203
chr3	8720001	8721294	0.0323
chr3	8722314	8723204	0.0417
chr3	8722605	8723033	0.0058
chr3	8734257	8737655	0.0219
chr3	8819045	8872219	0.0099
chr3	9560811	9563451	0.0062
chr3	9895200	9897847	0.0582
chr3	9921053	9930087	0.0071
chr3	10030176	10126370	0.0075
chr3	10060220	10060819	0.0538
chr3	10190058	10190866	0.0101
chr3	10218520	10222847	0.0062
chr3	10226141	10228944	0.0374
chr3	10397277	10398017	0.0052
chr3	10397475	10397846	0.3196
chr3	10757850	10758923	0.2784
chr3	10821734	10821938	0.056
chr3	10991765	10992287	0.0843
chr3	11107761	11113177	0.1132
chr3	11208439	11208970	0.3093
chr3	11408029	11417252	0.039
chr3	11614549	11615225	0.0928
chr3	11645420	11647173	0.2032
chr3	11645801	11646646	0.0461
chr3	11699522	11700199	0.0133
chr3	11781514	11784822	0.082
chr3	11782347	11784156	0.0065
chr3	11950595	12916751	0.0269
chr3	11975472	11976169	0.007
chr3	11983150	11985376	0.1463
chr3	12196283	12196842	0.1031
chr3	12259047	12261401	0.0175
chr3	12351908	12352361	0.0266
chr3	12489665	12490234	0.0206
chr3	12489889	12490226	0.0309
chr3	12771189	12771871	0.0316
chr3	12900557	12902766	0.0125
chr3	12900602	12904595	0.0131
chr3	13140732	13142616	0.0887
chr3	13141525	13142439	0.0266
chr3	13680861	13682357	0.1067
chr3	13720097	13729080	0.008
chr3	13742795	13758036	0.0076
chr3	14132671	14133652	0.0886
chr3	14160757	14161180	0.0309
chr3	14178118	14178938	0.1492
chr3	14196013	14196937	0.0619
chr3	14196209	14196448	0.0515
chr3	14196280	14196372	0.0058
chr3	14291146	14296095	0.0051
chr3	14385028	14392225	0.006
chr3	14784381	14786334	0.0195
chr3	14809606	14811053	0.0183
chr3	15012624	15013502	0.0394
chr3	15313793	15314572	0.1753
chr3	15313962	15314310	0.0206
chr3	15314058	15314223	0.159
chr3	15566464	15566966	0.0113
chr3	15633631	15634930	0.7835
chr3	15844329	15847311	0.2091
chr3	15844787	15846719	0.7805
chr3	15845213	15846725	0.1266
chr3	16238994	16241229	0.036
chr3	16238994	16242494	0.198
chr3	16449913	16450370	0.012
chr3	16579903	16657470	0.1571
chr3	16635655	16640412	0.0429
chr3	16652671	16658749	0.0082
chr3	17189919	17190558	0.0619
chr3	17190124	17190337	0.0069
chr3	17540501	17546605	0.0862
chr3	17719686	17725038	0.0423
chr3	17731504	17732210	0.0909
chr3	17731658	17732023	0.044
chr3	17948501	17948921	0.0232
chr3	18729917	18730830	0.1445
chr3	18755779	18756173	0.1303
chr3	18804144	18804297	0.0339
chr3	18946005	18953294	0.3725
chr3	19221538	19221979	0.0206
chr3	19915746	19916120	0.0296
chr3	20011445	20011554	0.0167
chr3	20200095	20201582	0.0515
chr3	20200577	20201338	0.3814
chr3	20311001	20318000	0.1431
chr3	20373953	20378034	0.007
chr3	20653840	20654269	0.0391
chr3	20895910	20897883	0.0084
chr3	20896531	20896833	1
chr3	20919452	20919804	0.0642
chr3	20944890	20945687	0.0722
chr3	20945212	20945311	0.0077
chr3	20988402	20996181	0.0519
chr3	21004379	21006448	0.0217
chr3	21009296	21013553	0.0559
chr3	21457489	21457837	0.3636
chr3	21570471	21581941	0.0185
chr3	21723630	21726363	0.0877
chr3	21756359	21757812	0.0055
chr3	21991553	21993634	0.0242
chr3	22091563	22098396	0.4647
chr3	22275178	22287500	0.0553
chr3	22907355	22911974	0.0097
chr3	23088835	23092112	0.0238
chr3	23513987	23518665	0.009
chr3	23620687	23621154	0.0052
chr3	23685700	23686263	0.1351
chr3	23764042	23764412	0.3443
chr3	24090605	24091257	1
chr3	24090751	24091054	0.0162
chr3	24780189	24786077	0.0234
chr3	24802890	24804506	0.0074
chr3	24819320	24819969	0.0312
chr3	25029987	25033361	0.02
chr3	25030805	25032309	0.1143
chr3	25030868	25032300	0.7532
chr3	25172167	25172987	0.0619
chr3	25172412	25172507	0.0417
chr3	25699323	25699611	0.0278
chr3	25849662	25855492	0.013
chr3	26123620	26124193	0.0206
chr3	26123739	26124008	0.0124
chr3	26425785	26445954	0.0488
chr3	26424409	26452213	0.009
chr3	26432273	26439649	0.0627
chr3	26432273	26439460	0.0083
chr3	26438401	26446391	0.0829
chr3	26449245	26452542	0.0125
chr3	26450818	26452352	0.3662
chr3	26450923	26452349	0.0172
chr3	26461522	26463057	0.018
chr3	26469886	26469996	0.0079
chr3	26585434	26588811	0.0236
chr3	26786486	26787111	0.0197
chr3	27134186	27135239	0.0104
chr3	27831904	27832569	0.1175
chr3	28167424	28167799	0.342
chr3	28187000	28197758	0.0465
chr3	28391396	28393792	0.0285
chr3	28639494	28644442	0.0078
chr3	28668512	28671841	0.0552
chr3	28808844	28819123	0.0073
chr3	28950192	28950806	0.088
chr3	29620216	29620673	0.099
chr3	30067459	30071445	0.0071
chr3	30253247	30253790	0.0094
